date, pm25, pm10, o3, no2, so2, co
2024/8/30, 65, 42, , , 3, 
2024/8/31, 62, 34, , , 3, 
2024/9/1, 52, 31, , , 2, 
2024/9/2, 53, 27, , , 3, 
2024/9/3, 50, 45, , , 3, 
2024/9/4, 66, 43, , , 4, 
2024/9/5, 64, 47, , , 4, 
2024/9/6, 70, 47, , , 4, 
2024/9/7, 68, 34, , , 3, 
2024/9/8, 53, 33, , , 3, 
2024/9/9, 46, 35, , , 4, 
2024/9/10, 55, 37, , , 4, 
2024/9/11, 55, 45, , , 4, 
2024/9/12, 69, 39, , , 4, 
2024/9/13, 66, 32, , , 3, 
2024/9/14, 50, 44, , , 3, 
2024/9/15, 69, 59, , , 4, 
2024/9/16, 80, 59, , , 5, 
2024/9/17, 84, 51, , , 5, 
2024/9/18, 77, 45, , , 6, 
2024/9/19, 64, 42, , , 5, 
2024/9/20, 60, 36, , , 4, 
2024/9/21, 56, 28, , , 3, 
2024/9/22, 50, 36, , , 3, 
2024/9/23, 57, 35, , , 4, 
2024/9/24, 56, 45, , , 4, 
2024/9/25, 93, 57, , , 5, 
2024/9/26, 106, 57, , , 6, 
2024/9/27, 103, 51, , , 6, 
2024/9/28, 70, 38, , , , 
2024/9/29, 57, 42, , , , 
2024/9/30, 59, 24, , , 7, 
2024/4/1, 75, 48, , , , 
2024/4/2, 86, 47, , , , 
2024/4/3, 82, 40, , , , 
2024/4/4, 67, 40, , , , 
2024/4/5, 73, 40, , , , 
2024/4/6, 70, 34, , , , 
2024/4/7, 57, 36, , , , 
2024/4/8, 52, 27, , , , 
2024/4/9, 34, 31, , , , 
2024/4/10, 44, 64, , , , 
2024/4/11, 128, 44, , , , 
2024/4/12, 70, 41, , , , 
2024/4/13, 68, 43, , , , 
2024/4/14, 69, 38, , , , 
2024/4/15, 61, 34, , , , 
2024/4/16, 55, 38, , , , 
2024/4/17, 65, 39, , , , 
2024/4/18, 67, 49, , , , 
2024/4/19, 94, 57, , , , 
2024/4/20, 112, 60, , , , 
2024/4/21, 121, 49, , , , 
2024/4/22, 88, 49, , , , 
2024/4/23, 85, 33, , , , 
2024/4/24, 53, 26, , , , 
2024/4/25, 34, 31, , , , 
2024/4/26, 43, 37, , , , 
2024/4/27, 56, 33, , , , 
2024/4/28, 50, 29, , , , 
2024/4/29, 39, 54, , , , 
2024/4/30, 82, 56, , , , 
2024/5/1, 113, 53, , , , 
2024/5/2, 100, 53, , , , 
2024/5/3, 97, 50, , , , 
2024/5/4, 89, 56, , , , 
2024/5/5, 103, 49, , , , 
2024/5/6, 85, 46, , , , 
2024/5/7, 66, 48, , , , 
2024/5/8, 90, 24, , , , 
2024/5/9, 48, 29, , , , 
2024/5/10, 54, 37, , , , 
2024/5/11, 65, 37, , , , 
2024/5/12, 74, 31, , , , 
2024/5/13, 50, 40, , , , 
2024/5/14, 63, , , , , 
2024/5/15, 51, , , , , 
2024/5/16, 55, , , , , 
2024/5/17, 60, , , , , 
2024/5/18, 41, , , , , 
2024/5/19, 30, 20, , , , 
2024/5/20, 40, 35, , , , 
2024/5/21, 66, 32, , , , 
2024/5/22, 64, 25, , , , 
2024/5/23, 49, 16, , , , 
2024/5/24, 25, 26, , , , 
2024/5/25, 38, 21, , , , 
2024/5/26, 36, 27, , , , 
2024/5/27, 37, 27, , , , 
2024/5/28, 33, 34, , , , 
2024/5/29, 46, 34, , , , 
2024/5/30, 46, 30, , , , 
2024/5/31, 47, 16, , , , 
2024/6/1, 25, 23, , , , 
2024/6/2, 39, 36, , , , 
2024/6/3, 44, 35, , , , 
2024/6/4, 48, 40, , , , 
2024/6/5, 55, 29, , , , 
2024/6/6, 45, 40, , , , 
2024/6/7, 50, 36, , , , 
2024/6/8, 52, 24, , , , 
2024/6/9, 39, 22, , , , 
2024/6/10, 35, 26, , , , 
2024/6/11, 39, 23, , , , 
2024/6/12, 24, 38, , , , 
2024/6/13, 51, 41, , , , 
2024/6/14, 52, 43, , , , 
2024/6/15, 55, 31, , , , 
2024/6/16, 38, 34, , , , 
2024/6/17, 46, 37, , , , 
2024/6/18, 51, 40, , , , 
2024/6/19, 53, 36, , , , 
2024/6/20, 47, 37, , , , 
2024/6/21, 48, 30, , , , 
2024/6/22, 38, 24, , , , 
2024/6/23, 28, 28, , , , 
2024/6/24, 37, 22, , , , 
2024/6/25, 28, 31, , , , 
2024/6/26, 46, 25, , , , 
2024/6/27, 34, 30, , , , 
2024/6/28, 43, 40, , , , 
2024/6/29, 71, 32, , , , 
2024/6/30, 51, 33, , , , 
2024/1/1, 124, 50, , , , 
2024/1/2, 122, 61, , , , 
2024/1/3, 127, 64, , , , 
2024/1/4, 128, 66, , , , 
2024/1/5, 126, 68, , , , 
2024/1/6, 126, 69, , , , 
2024/1/7, 133, 68, , , , 
2024/1/8, 135, 81, , , , 
2024/1/9, 154, 54, , , , 
2024/1/10, 112, 39, , , , 
2024/1/11, 88, 33, , , , 
2024/1/12, 77, 30, , , , 
2024/1/13, 70, 54, , , , 
2024/1/14, 114, 74, , , , 
2024/1/15, 129, 76, , , , 
2024/1/16, 135, 77, , , , 
2024/1/17, 140, 87, , , , 
2024/1/18, 154, 78, , , , 
2024/1/19, 148, 65, , , , 
2024/1/20, 133, 46, , , , 
2024/1/21, 104, 57, , , , 
2024/1/22, 133, 74, , , , 
2024/1/23, 143, 66, , , , 
2024/1/24, 113, 61, , , , 
2024/1/25, 121, 61, , , , 
2024/1/26, 135, 69, , , , 
2024/1/27, 148, 71, , , , 
2024/1/28, 148, 58, , , , 
2024/1/29, 124, 71, , , , 
2024/1/30, 143, 64, , , , 
2024/1/31, 150, 37, , , , 
2024/2/1, 88, 31, , , , 
2024/2/2, 72, 33, , , , 
2024/2/3, 74, 33, , , , 
2024/2/4, 78, 46, , , , 
2024/2/5, 106, 49, , , , 
2024/2/6, 113, 34, , , , 
2024/2/7, 86, 31, , , , 
2024/2/8, 76, 25, , , , 
2024/2/9, 70, 28, , , , 
2024/2/10, 78, 56, , , , 
2024/2/11, 114, 73, , , , 
2024/2/12, 153, 87, , , , 
2024/2/13, 161, 91, , , , 
2024/2/14, 174, 64, , , , 
2024/2/15, 141, 36, , , , 
2024/2/16, 78, 32, , , , 
2024/2/17, 67, 31, , , , 
2024/2/18, 62, 25, , , , 
2024/2/19, 60, 19, , , , 
2024/2/20, 53, 24, , , , 
2024/2/21, 55, 20, , , , 
2024/2/22, 48, 19, , , , 
2024/2/23, 53, 21, , , , 
2024/2/24, 54, 37, , , , 
2024/2/25, 58, 44, , , , 
2024/2/26, 71, 53, , , , 
2024/2/27, 91, 30, , , , 
2024/2/28, 62, 28, , , , 
2024/2/29, 57, 33, , , , 
2024/3/1, 60, 31, , , , 
2024/3/2, 68, 33, , , , 
2024/3/3, 66, 36, , , , 
2024/3/4, 66, 36, , , , 
2024/3/5, 68, 31, , , , 
2024/3/6, 63, 35, , , , 
2024/3/7, 80, 27, , , , 
2024/3/8, 67, 22, , , , 
2024/3/9, 56, 22, , , , 
2024/3/10, 47, 44, , , , 
2024/3/11, 90, 39, , , , 
2024/3/12, 79, 31, , , , 
2024/3/13, 70, 32, , , , 
2024/3/14, 64, 32, , , , 
2024/3/15, 65, 28, , , , 
2024/3/16, 63, 29, , , , 
2024/3/17, 64, 29, , , , 
2024/3/18, 67, 35, , , , 
2024/3/19, 78, 47, , , , 
2024/3/20, 108, 65, , , , 
2024/3/21, 131, 64, , , , 
2024/3/22, 126, 27, , , , 
2024/3/23, 64, 34, , , , 
2024/3/24, 66, 35, , , , 
2024/3/25, 65, 31, , , , 
2024/3/26, 55, 35, , , , 
2024/3/27, 50, 34, , , , 
2024/3/28, 58, 35, , , , 
2024/3/29, 61, 33, , , , 
2024/3/30, 49, 30, , , , 
2024/3/31, 48, 44, , , , 
2023/10/1, 68, 27, , , , 
2023/10/2, 64, 30, , , , 
2023/10/3, 71, 35, , , , 
2023/10/4, 79, 25, , , , 
2023/10/5, 61, 29, , , , 
2023/10/6, 70, 29, , , , 
2023/10/7, 68, 30, , , , 
2023/10/8, 72, 42, , , , 
2023/10/9, 90, 54, , , , 
2023/10/10, 121, 41, , , , 
2023/10/11, 94, 45, , , , 
2023/10/12, 101, 48, , , , 
2023/10/13, 108, 45, , , , 
2023/10/14, 101, 34, , , , 
2023/10/15, 78, 42, , , , 
2023/10/16, 92, 60, , , , 
2023/10/17, 126, 40, , , , 
2023/10/18, 93, 41, , , , 
2023/10/19, 92, 68, , , , 
2023/10/20, 126, 48, , , , 
2023/10/21, 97, 37, , , , 
2023/10/22, 80, 47, , , , 
2023/10/23, 99, 57, , , , 
2023/10/24, 110, 54, , , , 
2023/10/25, 103, 38, , , , 
2023/10/26, 87, 32, , , , 
2023/10/27, 64, 42, , , , 
2023/10/28, 79, 42, , , , 
2023/10/29, 83, 45, , , , 
2023/10/30, 90, 46, , , , 
2023/10/31, 74, 53, , , , 
2023/11/1, 94, 56, , , , 
2023/11/2, 110, 58, , , , 
2023/11/3, 121, 63, , , , 
2023/11/4, 126, 51, , , , 
2023/11/5, 104, 54, , , , 
2023/11/6, 97, 40, , , , 
2023/11/7, 75, 57, , , , 
2023/11/8, 118, 52, , , , 
2023/11/9, 94, 57, , , , 
2023/11/10, 112, 56, , , , 
2023/11/11, 112, 40, , , , 
2023/11/12, 79, 47, , , , 
2023/11/13, 85, 45, , , , 
2023/11/14, 84, 59, , , , 
2023/11/15, 106, 53, , , , 
2023/11/16, 100, 43, , , , 
2023/11/17, 70, 59, , , , 
2023/11/18, 103, 64, , , , 
2023/11/19, 122, 76, , , , 
2023/11/20, 134, 73, , , , 
2023/11/21, 137, 81, , , , 
2023/11/22, 145, 80, , , , 
2023/11/23, 140, 70, , , , 
2023/11/24, 145, 60, , , , 
2023/11/25, 109, 63, , , , 
2023/11/26, 125, 48, , , , 
2023/11/27, 96, 73, , , , 
2023/11/28, 139, 72, , , , 
2023/11/29, 145, 81, , , , 
2023/11/30, 156, 59, , , , 
2023/12/1, 120, 69, , , , 
2023/12/2, 110, 49, , , , 
2023/12/3, 100, 49, , , , 
2023/12/4, 103, 53, , , , 
2023/12/5, 111, 60, , , , 
2023/12/6, 121, 40, , , , 
2023/12/7, 77, 63, , , , 
2023/12/8, 115, 71, , , , 
2023/12/9, 148, 61, , , , 
2023/12/10, 136, 49, , , , 
2023/12/11, 117, 60, , , , 
2023/12/12, 134, 66, , , , 
2023/12/13, 131, 59, , , , 
2023/12/14, 112, 76, , , , 
2023/12/15, 148, 85, , , , 
2023/12/16, 164, 65, , , , 
2023/12/17, 123, 56, , , , 
2023/12/18, 107, 74, , , , 
2023/12/19, 143, 75, , , , 
2023/12/20, 144, 48, , , , 
2023/12/21, 89, 57, , , , 
2023/12/22, 105, 60, , , , 
2023/12/23, 108, 54, , , , 
2023/12/24, 100, 59, , , , 
2023/12/25, 115, 68, , , , 
2023/12/26, 143, 72, , , , 
2023/12/27, 128, 65, , , , 
2023/12/28, 132, 59, , , , 
2023/12/29, 130, 55, , , , 
2023/12/30, 127, 52, , , , 
2023/12/31, 121, 53, , , , 
2023/7/1, 40, 10, , , , 
2023/7/2, 23, 16, , , , 
2023/7/3, 29, 28, , , , 
2023/7/4, 48, 44, , , , 
2023/7/5, 71, 37, , , , 
2023/7/6, 68, 28, , , , 
2023/7/7, 49, 24, , , , 
2023/7/8, 46, 24, , , , 
2023/7/9, 49, 11, , , , 
2023/7/10, 23, 27, , , , 
2023/7/11, 50, 29, , , , 
2023/7/12, 55, 26, , , , 
2023/7/13, 46, 37, , , , 
2023/7/14, 59, 44, , , , 
2023/7/15, 73, 40, , , , 
2023/7/16, 62, 27, , , , 
2023/7/17, 42, 27, , , , 
2023/7/18, 48, 30, , , , 
2023/7/19, 55, 40, , , , 
2023/7/20, 65, 34, , , , 
2023/7/21, 60, 31, , , , 
2023/7/22, 57, 22, , , , 
2023/7/23, 41, 35, , , , 
2023/7/24, 58, 43, , , , 
2023/7/25, 66, 38, , , , 
2023/7/26, 61, 34, , , , 
2023/7/27, 54, 29, , , , 
2023/7/28, 56, 28, , , , 
2023/7/29, 49, 22, , , , 
2023/7/30, 43, 19, , , , 
2023/7/31, 31, 25, , , , 
2023/8/1, 39, 29, , , , 
2023/8/2, 49, 33, , , , 
2023/8/3, 58, 32, , , , 
2023/8/4, 53, 33, , , , 
2023/8/5, 53, 26, , , , 
2023/8/6, 56, 28, , , , 
2023/8/7, 64, 23, , , , 
2023/8/8, 61, 30, , , , 
2023/8/9, 55, 28, , , , 
2023/8/10, 51, 32, , , , 
2023/8/11, 50, 37, , , , 
2023/8/12, 66, 31, , , , 
2023/8/13, 59, 46, , , , 
2023/8/14, 104, 47, , , , 
2023/8/15, 81, 33, , , , 
2023/8/16, 54, 37, , , , 
2023/8/17, 67, 47, , , , 
2023/8/18, 66, 41, , , , 
2023/8/19, 67, 41, , , , 
2023/8/20, 104, 40, , , , 
2023/8/21, 57, 36, , , , 
2023/8/22, 79, 51, , , , 
2023/8/23, 56, 38, , , , 
2023/8/24, 167, 37, , , , 
2023/8/25, 83, 56, , , , 
2023/8/26, 106, 36, , , , 
2023/8/27, 83, 33, , , , 
2023/8/28, 79, 23, , , , 
2023/8/29, 56, 20, , , , 
2023/8/30, 53, 62, , , , 
2023/8/31, 118, 60, , , , 
2023/9/1, 118, 43, , , , 
2023/9/2, 99, 35, , , , 
2023/9/3, 78, 23, , , , 
2023/9/4, 57, 21, , , , 
2023/9/5, 55, 31, , , , 
2023/9/6, 76, 34, , , , 
2023/9/7, 76, 26, , , , 
2023/9/8, 65, 29, , , , 
2023/9/9, 70, 40, , , , 
2023/9/10, 86, 22, , , , 
2023/9/11, 54, 17, , , , 
2023/9/12, 45, 25, , , , 
2023/9/13, 59, 49, , , , 
2023/9/14, 98, 40, , , , 
2023/9/15, 84, 26, , , , 
2023/9/16, 63, 13, , , , 
2023/9/17, 36, 45, , , , 
2023/9/18, 86, 71, , , , 
2023/9/19, 128, 49, , , , 
2023/9/20, 104, 33, , , , 
2023/9/21, 79, 31, , , , 
2023/9/22, 73, 29, , , , 
2023/9/23, 68, 33, , , , 
2023/9/24, 74, 28, , , , 
2023/9/25, 64, 28, , , , 
2023/9/26, 68, 23, , , , 
2023/9/27, 57, 11, , , , 
2023/9/28, 34, 18, , , , 
2023/9/29, 49, 27, , , , 
2023/9/30, 64, 28, , , , 
2023/4/1, 54, 30, 8, , , 
2023/4/2, 64, 41, 8, , , 
2023/4/3, 91, 49, 8, , , 
2023/4/4, 111, 51, 7, , , 
2023/4/5, 113, 56, 7, , , 
2023/4/6, 122, 31, 8, , , 
2023/4/7, 60, 21, 8, , , 
2023/4/8, 48, 18, 8, , , 
2023/4/9, 41, 23, 8, , , 
2023/4/10, 52, 38, 8, , , 
2023/4/11, 85, 38, 8, , , 
2023/4/12, 85, 52, 8, , , 
2023/4/13, 115, 54, 8, , , 
2023/4/14, 120, 60, 7, , , 
2023/4/15, 138, 60, 7, , , 
2023/4/16, 138, 55, 7, , , 
2023/4/17, 126, 52, 8, , , 
2023/4/18, 117, 69, 8, , , 
2023/4/19, 120, 55, 8, , , 
2023/4/20, 114, 64, 7, , , 
2023/4/21, 135, 63, 8, , , 
2023/4/22, 141, 43, 8, , , 
2023/4/23, 95, 24, 8, , , 
2023/4/24, 58, 25, 8, , , 
2023/4/25, 50, 39, 7, , , 
2023/4/26, 69, 46, 7, , , 
2023/4/27, 98, 33, 8, , , 
2023/4/28, 73, 34, 8, , , 
2023/4/29, 69, 28, 7, , , 
2023/4/30, 55, 36, 8, , , 
2023/5/1, 77, 20, 8, , , 
2023/5/2, 49, 25, 7, , , 
2023/5/3, 46, 16, 8, , , 
2023/5/4, 23, 27, 7, , , 
2023/5/5, 52, 26, 7, , , 
2023/5/6, 51, 27, 7, , , 
2023/5/7, 53, 25, 7, , , 
2023/5/8, 49, 19, 7, , , 
2023/5/9, 40, 24, 7, , , 
2023/5/10, 46, 15, 7, , , 
2023/5/11, 32, 18, 8, , , 
2023/5/12, 35, 24, 7, , , 
2023/5/13, 45, 23, 8, , , 
2023/5/14, 46, 42, 7, , , 
2023/5/15, 70, 56, 8, , , 
2023/5/16, 94, 45, 7, , , 
2023/5/17, 74, 43, 8, , , 
2023/5/18, 70, 44, 8, , , 
2023/5/19, 72, 44, 8, , , 
2023/5/20, 71, 47, 8, , , 
2023/5/21, 76, 38, 8, , , 
2023/5/22, 75, 48, 8, , , 
2023/5/23, 84, 46, 8, , , 
2023/5/24, 82, 45, 8, , , 
2023/5/25, 77, 51, 8, , , 
2023/5/26, 79, 45, 7, , , 
2023/5/27, 76, 42, 8, , , 
2023/5/28, 79, 31, 9, , , 
2023/5/29, 66, 33, , , , 
2023/5/30, 64, 31, , , , 
2023/5/31, 56, 42, , , , 
2023/6/1, 74, 43, , , , 
2023/6/2, 76, 32, , , , 
2023/6/3, 63, 18, , , , 
2023/6/4, 36, 25, , , , 
2023/6/5, 50, 34, , , , 
2023/6/6, 64, 19, , , , 
2023/6/7, 49, 33, , , , 
2023/6/8, 67, 15, , , , 
2023/6/9, 40, 21, , , , 
2023/6/10, 44, 14, , , , 
2023/6/11, 31, 17, , , , 
2023/6/12, 38, 21, , , , 
2023/6/13, 49, 22, , , , 
2023/6/14, 42, 14, , , , 
2023/6/15, 25, 20, , , , 
2023/6/16, 37, 14, , , , 
2023/6/17, 29, 24, , , , 
2023/6/18, 41, 21, , , , 
2023/6/19, 38, 25, , , , 
2023/6/20, 43, 23, , , , 
2023/6/21, 40, 26, , , , 
2023/6/22, 51, 31, , , , 
2023/6/23, 50, 28, , , , 
2023/6/24, 48, 22, , , , 
2023/6/25, 40, 24, , , , 
2023/6/26, 48, 19, , , , 
2023/6/27, 39, 31, , , , 
2023/6/28, 55, 33, , , , 
2023/6/29, 57, 29, , , , 
2023/6/30, 56, 21, , , , 
2023/1/2, 93, 46, 7, , , 
2023/1/3, 96, 48, 7, , , 
2023/1/4, 82, 54, 7, , , 
2023/1/5, 93, 52, 8, , , 
2023/1/6, 95, 36, 7, , , 
2023/1/7, 67, 58, 7, , , 
2023/1/8, 118, 62, 7, , , 
2023/1/9, 134, 56, 7, , , 
2023/1/10, 122, 25, 7, , , 
2023/1/11, 65, 39, 8, , , 
2023/1/12, 91, 22, 8, , , 
2023/1/13, 45, 49, 8, , , 
2023/1/14, 71, 48, 8, , , 
2023/1/15, 69, 50, 8, , , 
2023/1/16, 70, 49, 8, , , 
2023/1/17, 86, 52, 8, , , 
2023/1/18, 105, 64, 8, , , 
2023/1/19, 120, 71, 8, , , 
2023/1/20, 136, 69, 8, , , 
2023/1/21, 122, 72, 8, , , 
2023/1/22, 106, 83, 7, , , 
2023/1/23, 154, 81, 7, , , 
2023/1/24, 146, 56, 7, , , 
2023/1/25, 91, 83, 7, , , 
2023/1/26, 152, 83, 7, , , 
2023/1/27, 159, 63, 7, , , 
2023/1/28, 107, 56, 7, , , 
2023/1/29, 94, 58, 7, , , 
2023/1/30, 117, 95, 7, , , 
2023/1/31, 167, 112, 6, , , 
2023/2/1, 190, 115, 7, , , 
2023/2/2, 193, 38, 7, , , 
2023/2/3, 92, 23, 8, , , 
2023/2/4, 53, 25, 8, , , 
2023/2/5, 56, 22, 7, , , 
2023/2/6, 52, 20, 7, , , 
2023/2/7, 39, 20, 7, , , 
2023/2/8, 35, 17, 7, , , 
2023/2/9, 38, 16, 8, , , 
2023/2/10, 30, 15, 7, , , 
2023/2/11, 31, 19, 8, , , 
2023/2/12, 33, 22, 8, , , 
2023/2/13, 44, 22, 7, , , 
2023/2/14, 54, 35, 7, , , 
2023/2/15, 77, 51, 8, , , 
2023/2/16, 107, 61, 8, , , 
2023/2/17, 119, 61, 8, , , 
2023/2/18, 122, 68, 9, , , 
2023/2/19, 140, 59, 8, , , 
2023/2/20, 120, 68, 8, , , 
2023/2/21, 114, 72, 8, , , 
2023/2/22, 136, 71, 8, , , 
2023/2/23, 133, 88, 8, , , 
2023/2/24, 160, 71, 7, , , 
2023/2/25, 131, 55, 7, , , 
2023/2/26, 107, 63, 7, , , 
2023/2/27, 126, 74, 7, , , 
2023/2/28, 157, 84, 7, , , 
2023/3/1, 158, 85, 7, , , 
2023/3/2, 152, 67, 7, , , 
2023/3/3, 131, 84, 7, , , 
2023/3/4, 147, 81, 7, , , 
2023/3/5, 143, 69, 7, , , 
2023/3/6, 145, 79, 7, , , 
2023/3/7, 160, 67, 7, , , 
2023/3/8, 155, 51, 7, , , 
2023/3/9, 112, 49, 8, , , 
2023/3/10, 103, 44, 7, , , 
2023/3/11, 97, 44, 7, , , 
2023/3/12, 94, 55, 8, , , 
2023/3/13, 120, 70, 8, , , 
2023/3/14, 141, 61, 8, , , 
2023/3/15, 131, 38, 7, , , 
2023/3/16, 70, 30, 7, , , 
2023/3/17, 69, 33, 8, , , 
2023/3/18, 74, 36, 8, , , 
2023/3/19, 84, 52, 7, , , 
2023/3/20, 105, 52, 8, , , 
2023/3/21, 107, 53, 7, , , 
2023/3/22, 110, 40, 7, , , 
2023/3/23, 83, 25, 6, , , 
2023/3/24, 56, 24, 8, , , 
2023/3/25, 53, 21, 8, , , 
2023/3/26, 47, 23, 7, , , 
2023/3/27, 53, 17, 8, , , 
2023/3/28, 34, 16, 8, , , 
2023/3/29, 28, 17, 8, , , 
2023/3/30, 28, 22, 8, , , 
2023/3/31, 50, 25, 8, , , 
2022/10/1, 22, 29, 7, , , 
2022/10/2, 59, 32, 7, , , 
2022/10/3, 60, 30, 8, , , 
2022/10/4, 54, 46, 7, , , 
2022/10/5, 76, 44, 7, , , 
2022/10/6, 81, 36, 7, , , 
2022/10/7, 65, 51, 7, , , 
2022/10/8, 86, 36, 7, , , 
2022/10/9, 61, 29, 7, , , 
2022/10/10, 50, 25, 7, , , 
2022/10/11, 47, 54, 7, , , 
2022/10/12, 89, 62, 7, , , 
2022/10/13, 110, 63, 7, , , 
2022/10/14, 123, 58, 7, , , 
2022/10/15, 109, 41, 7, , , 
2022/10/16, 79, 58, 7, , , 
2022/10/17, 112, 75, 7, , , 
2022/10/18, 139, 76, 7, , , 
2022/10/19, 142, 68, 7, , , 
2022/10/20, 132, 55, 9, , , 
2022/10/21, 108, 54, 6, , , 
2022/10/22, 105, 45, 8, , , 
2022/10/23, 84, 55, 8, , , 
2022/10/24, 106, 58, 8, , , 
2022/10/25, 128, 50, 8, , , 
2022/10/26, 110, 33, 8, , , 
2022/10/27, 79, 44, 8, , , 
2022/10/28, 97, 39, 7, , , 
2022/10/29, 91, 49, 7, , , 
2022/10/30, 108, 56, 7, , , 
2022/10/31, 123, 58, 7, , , 
2022/11/1, 124, 54, 7, , , 
2022/11/2, 113, 56, 7, , , 
2022/11/3, 117, 48, 7, , , 
2022/11/4, 104, 65, 8, , , 
2022/11/5, 135, 50, 8, , , 
2022/11/6, 110, 60, 8, , , 
2022/11/7, 131, 65, 8, , , 
2022/11/8, 138, 66, 7, , , 
2022/11/9, 136, 71, 9, , , 
2022/11/10, 125, 64, 7, , , 
2022/11/11, 119, 63, 9, , , 
2022/11/12, 120, 57, 7, , , 
2022/11/13, 111, 37, 7, , , 
2022/11/14, 68, 48, 7, , , 
2022/11/15, 81, 58, 7, , , 
2022/11/16, 109, 45, 7, , , 
2022/11/17, 85, 20, 7, , , 
2022/11/18, 44, 62, 7, , , 
2022/11/19, 113, 51, 7, , , 
2022/11/20, 87, 48, 7, , , 
2022/11/21, 80, 59, 7, , , 
2022/11/22, 107, 61, 7, , , 
2022/11/23, 119, 34, 7, , , 
2022/11/24, 72, 24, 7, , , 
2022/11/25, 51, 37, 7, , , 
2022/11/26, 66, 32, 7, , , 
2022/11/27, 67, 16, 7, , , 
2022/11/28, 34, 38, 7, , , 
2022/11/29, 67, 47, 7, , , 
2022/11/30, 91, 55, 8, , , 
2022/12/1, 89, 54, 7, , , 
2022/12/2, 89, 54, 8, , , 
2022/12/3, 85, 42, 8, , , 
2022/12/4, 75, 44, 8, , , 
2022/12/5, 86, 42, 8, , , 
2022/12/6, 73, 54, 8, , , 
2022/12/7, 96, 57, 8, , , 
2022/12/8, 100, 63, 8, , , 
2022/12/9, 108, 63, 8, , , 
2022/12/10, 118, 54, 8, , , 
2022/12/11, 102, 46, 8, , , 
2022/12/12, 94, 53, 7, , , 
2022/12/13, 96, 67, 7, , , 
2022/12/14, 130, 73, 7, , , 
2022/12/15, 143, 79, 7, , , 
2022/12/16, 141, 65, 8, , , 
2022/12/17, 125, 46, 7, , , 
